,x
40249_at,0.030657925
40250_at,0.135024063
40251_at,0.04428742
40252_g_at,0.028567011
40253_at,-0.005580696
40254_s_at,0.032236198
40255_at,0.032857071
40256_at,0.008621802
40257_at,0.005168542
40258_at,-0.005684465
40259_at,0.019119305
40260_g_at,-0.099294554
40261_at,0.008594578
40262_at,0.110755276
40263_at,0.023030138
40264_g_at,0.000488557
40265_s_at,0.013015027
40266_at,-0.025220587
40267_s_at,0.000272461
40268_at,-0.045164105
40269_at,0.104320444
40270_at,0.004163266
40271_at,0.038729708
40272_at,-0.089445876
40273_at,-0.009196436
40274_at,-0.005492009
40275_at,0.00511925
40276_at,0.052270627
40277_at,-0.016252073
40278_at,0.077331575
40279_at,-0.170932095
40280_at,-0.004470131
40281_at,-0.053531681
40282_s_at,0.103522191
40283_at,0.015647588
40284_at,0.000606998
40285_at,0.103301419
40286_r_at,-0.018569784
40287_s_at,0.022103926
40288_r_at,0.015374506
40289_at,0.108809211
40290_f_at,-0.039481554
40291_r_at,0.002475845
40292_at,0.004868051
40293_at,0.001511504
40294_at,0.018930017
40295_at,-0.005396739
40296_at,-0.03352739
40297_at,-0.095539035
40298_at,0.003310571
40299_at,-0.007423872
403_s_at,0.016810718
40300_g_at,-0.01115725
40301_at,-0.046898451
40302_at,-0.004423893
40303_at,-0.140635284
40304_at,-0.0036194
40305_r_at,-0.038364086
40306_at,0.119629267
40307_at,0.041555569
40308_at,0.101172781
40309_at,-0.167703026
40310_at,-0.00639727
40311_at,0.142775577
40312_at,0.019491003
40313_at,0.000137362
40314_at,0.226431324
40315_at,-0.016399107
40316_at,0.019956266
40317_at,-0.010551179
40318_at,-0.02891029
40319_at,-0.007151529
40320_at,0.496161888
40321_at,0.023800434
40322_at,0.010297728
40323_at,-0.103391464
40324_r_at,0.036911507
40325_at,0.041839565
40326_at,0.010823449
40327_at,-0.006882107
40328_at,-0.062514435
40329_at,0.060422907
40330_at,-0.045478587
40331_at,0.021877335
40332_at,-0.036045292
40333_at,-0.11002436
40334_at,0.119293227
40335_at,-0.032222008
40336_at,0.151889297
40337_at,0.079959507
40338_at,0.021085428
40339_at,0.00756191
40340_at,0.092604193
40341_at,0.067621298
40342_at,-0.007581207
40343_at,0.053405895
40344_at,-0.128719686
40345_at,0.009688876
40346_at,0.03382024
40347_at,0.091111273
40348_s_at,0.114151866
40349_at,0.069372656
40350_at,-0.199281672
40351_at,-0.010925271
40352_at,0.004163248
40353_at,-0.075598656
40354_at,0.126907238
40355_at,0.024288223
40356_at,0.015396958
40357_at,0.048005522
40358_at,-0.065183773
40359_at,0.011918768
40360_at,0.018192613
40361_at,-0.000167847
40362_at,-0.011981151
40363_r_at,-0.0097298
40364_at,0.070174987
40365_at,-0.176630959
40366_at,0.040163756
40367_at,-0.144210963
40368_r_at,-0.035723811
40369_f_at,-0.114927426
40370_f_at,-0.119807251
40371_at,0.01192437
40372_at,0.042147107
40373_at,0.031773747
40374_at,0.001410288
40375_at,-0.161223741
40376_at,-0.010868661
40377_at,0.031214782
40378_at,0.015558043
40379_at,-0.01592884
40380_at,-0.008259402
40381_at,0.008463486
40382_at,0.023544618
40383_at,0.083445769
40384_at,0.007485611
40385_at,-0.471705678
40386_r_at,-0.43759556
40387_at,-0.230877484
40388_at,-0.007516727
40389_at,-0.005002079
40390_at,0.01461803
40391_at,0.118295204
40392_at,0.008513503
40393_at,-0.052242436
40394_at,-0.026475342
40395_at,-0.012956251
40396_at,-0.053615299
40397_at,0.100063902
40398_s_at,-0.152779016
40399_r_at,-0.045278333
404_at,-0.13348003
40400_at,-0.017683773
40401_at,-0.082777203
40402_at,0.00968357
40403_at,0.026597104
40404_s_at,0.055935969
40405_at,-0.019766875
40406_at,0.035879482
40407_at,0.010744136
40408_at,0.112408317
40409_at,-0.310956974
40410_at,0.000545622
40411_at,-0.005993024
40412_at,0.047697096
40413_at,0.293329363
40414_at,0.099552986
40415_at,0.01252842
40416_at,0.001398511
40417_at,0.056586923
40418_at,0.05253211
40419_at,-0.064366528
40420_at,-0.039207956
40421_at,0.066275468
40422_at,-0.509095087
40423_at,-0.084112764
40424_at,-0.021582986
40425_at,-0.20236454
40426_at,0.044840156
40427_at,0.02996002
40428_i_at,0.071179239
40429_r_at,0.106983896
40430_at,0.045264386
40431_at,-0.044016332
40432_at,-0.065610169
40433_at,-0.062931048
40434_at,-0.452873762
40435_at,0.011419069
40436_g_at,-0.003080907
40437_at,-0.001693706
40438_at,0.032431922
40439_at,-0.02646688
40440_at,-0.002132456
40441_g_at,0.017990181
40442_f_at,0.038020184
40443_at,0.003201007
40444_s_at,-0.038280245
40445_at,-0.054159214
40446_at,0.029974367
40447_at,0.037347558
40448_at,-0.118350639
40449_at,0.013362117
40450_at,0.001273311
40451_at,0.044903631
40452_at,-0.078153968
40453_s_at,-0.021945916
40454_at,-0.258060223
40455_at,-0.026085089
40456_at,0.010170186
40457_at,0.083110015
40458_at,0.190867285
40459_at,-0.022880226
40460_s_at,-0.010755569
40461_at,-0.051246504
40462_at,-0.015024586
40463_at,0.061747824
40464_g_at,0.063563144
40465_at,0.035570836
40466_at,0.020788714
40467_at,0.077746086
40468_at,-0.135665894
40469_at,0.053847593
40470_at,-0.014770447
40471_at,0.065638303
40472_at,-0.075134551
40473_at,-0.033928696
40474_r_at,0
40475_at,-0.015012061
40476_s_at,0.049924525
40477_r_at,0.123565273
40478_at,-0.028898315
40479_at,-0.009978466
40480_s_at,-0.147420917
40481_r_at,0.018937848
40482_s_at,0.042604304
40483_at,0.004389707
40484_g_at,-0.013295797
40485_at,0.066516943
40486_g_at,0.064329595
40487_at,0.036396587
40488_at,0.053054249
40489_at,-0.025624643
40490_at,0.126285957
40491_at,0.005052825
40492_at,-0.016269024
40493_at,-0.513756218
40494_at,0.01068693
40495_at,-0.022196538
40496_at,-0.15062947
40497_at,0.022227331
40498_g_at,0.061238133
40499_r_at,0.023337058
405_at,0.008550822
40500_at,0.023810374
40501_s_at,-0.00068426
40502_r_at,0.018246645
40503_at,0.03828578
40504_at,-0.246259072
40505_at,-0.145058806
40506_s_at,0.074118513
40507_at,0.004712957
40508_at,-0.096473426
40509_at,0.088867075
40510_at,0.094053257
40511_at,-0.594058513
40512_at,-0.070383494
40513_at,-0.060873856
40514_at,-0.048052109
40515_at,0.003748058
40516_at,-0.521612145
40517_at,0.026734995
40518_at,0.150959344
40519_at,0.191691078
40520_g_at,0.046887797
40521_at,-0.028728689
40522_at,0.123398122
40523_at,0.016475695
40524_at,-0.017026357
40525_at,0.028338331
40526_at,0.046755259
40527_at,-0.006470495
40528_at,-0.018369832
40529_at,0.022603248
40530_at,0.071621144
40531_at,0.005164828
40532_at,0.014479251
40533_at,0.032317543
40534_at,0.01520073
40535_i_at,0.121075095
40536_f_at,0.274949827
40537_at,0.087358598
40538_at,0.004584385
40539_at,0.006643101
40540_at,0.012837591
40541_at,-0.188745604
40542_at,0.032701046
40543_at,0.042786022
40544_g_at,0.008147887
40545_at,-0.03042063
40546_s_at,0.103832523
40547_at,0.092410624
40548_at,-0.114800698
40549_at,0.034015503
40550_at,0.024312277
40551_at,0.038712132
40552_s_at,-0.035800332
40553_at,-0.015563646
40554_at,0.017503239
40555_at,-0.057328049
40556_at,-0.381406934
40557_at,0.005385923
40558_at,-0.004038136
40559_at,0.011206513
40560_at,-0.076303872
40561_at,0.020250228
40562_at,-0.008429063
40563_at,-0.000807884
40564_at,0.096819342
40565_at,0.004952656
40566_at,0.045280388
40567_at,-0.402216364
40568_at,0.05183808
40569_at,0.024740612
40570_at,-0.136351208
40571_at,-0.696466464
40572_at,0.025398324
40573_s_at,0.080559007
40574_at,-0.067223505
40575_at,-0.017534292
40576_f_at,0.100853934
40577_at,0.044609085
40578_s_at,0.274291847
40579_at,0.006790328
40580_r_at,-0.038503492
40581_at,-0.207073062
40582_at,0.015002803
40583_at,-0.066961698
40584_at,0.054431689
40585_at,0.162079361
40586_at,0.292111229
40587_s_at,0.133844431
40588_r_at,0.232125398
40589_at,-0.050424117
40590_at,0.039011888
40591_at,0.067030191
40592_at,-0.025695028
40593_at,0.054139421
40594_r_at,-0.005432512
40595_at,0.032211694
40596_at,0.028968019
40597_g_at,0.022006724
40598_at,0.004529329
40599_at,0.035922467
406_at,-0.096972724
40600_at,0.0245686
40601_at,0.033619947
40602_at,0.004814561
40603_at,0.026683673
40604_at,-0.018271268
40605_at,0.016799551
40606_at,-0.120369489
40607_at,-0.693013117
40608_at,-0.048424602
40609_at,0.01310925
40610_at,0.017663429
40611_s_at,0.039337258
40612_at,0.024673745
40613_at,0.033770281
40614_at,-0.004667519
40615_at,0.063233999
40616_at,0.146119172
40617_at,0.093407994
40618_at,-0.032621613
40619_at,0.021849025
40620_at,0.010219979
40621_at,-0.608307308
40622_r_at,-0.009653373
40623_at,-0.014519975
40624_at,0.01273142
40625_f_at,0.040470423
40626_at,-0.011936389
40627_at,0.063750143
40628_at,0.029461986
40629_at,0.11350293
40630_at,0.007797278
40631_at,-0.179670096
40632_at,0.00373657
40633_at,0.005573361
40634_at,-0.043298556
40635_at,-0.026684144
40636_at,0.014005523
40637_at,0.0188223
40638_at,0.119934832
40639_at,0.022844564
40640_at,0.007982108
40641_at,-0.009100405
40642_at,-0.108840014
40643_at,0.034403288
40644_g_at,0.021365728
40645_at,-0.021566969
40646_at,-0.43347098
40647_at,0.228363034
40648_at,-0.033148892
40649_at,-0.042553995
40650_r_at,0.009152797
40651_s_at,0.012929325
40652_at,-0.019046341
40653_at,0.008697543
40654_at,0.148996174
40655_at,-0.002663748
40656_at,0.025740495
40657_r_at,0.03608866
40658_r_at,0.017276281
40659_at,-0.015220015
40660_at,0.06285851
40661_at,0.003661273
40662_g_at,-0.000771429
40663_at,-0.019697841
40664_at,0.034473437
40665_at,0.07373543
40666_at,-0.002769974
40667_at,-0.018150675
40668_s_at,-0.008229217
40669_at,0.096276103
40670_at,-0.072941776
40671_g_at,-0.199616635
40672_at,-0.096729183
40673_at,-0.121288393
40674_s_at,0.001349828
40675_r_at,-0.006793882
40676_at,0.041071977
40677_at,0.013792543
40678_at,-0.050305312
40679_at,-0.004326974
40680_at,0.005535291
40681_at,-0.002229514
40682_at,0.016924455
40683_at,-0.007762485
40684_at,0.001429828
40685_at,-0.095947084
40686_at,-0.067763954
40687_at,0.006760637
40688_at,-0.03550305
40689_at,-0.022142138
40690_at,-0.031395263
40691_at,0.052202849
40692_at,-0.019781264
40693_at,-0.039250101
40694_at,0.01512495
40695_at,0.052663543
40696_at,0.028047577
40697_at,0.080453953
40698_at,-0.241974895
40699_at,-0.010386404
407_at,0.008948146
40700_at,0.013248811
40701_at,-0.237410472
40702_at,0.064799998
40703_at,0.022413721
40704_at,0.002639347
40705_at,0.047724159
40706_at,0.022810199
40707_at,0.041643884
40708_at,0.083486763
40709_at,0.091471736
40710_at,-0.128323129
40711_at,0.011788817
40712_at,0.030950516
40713_at,0.072389245
40714_at,0.004045506
40715_at,-0.023053215
40716_at,-0.007016761
40717_at,-0.164143438
40718_at,0.017839228
40719_at,-0.005906406
40720_at,-0.099207879
40721_g_at,-0.006301992
40722_at,0.064532567
40723_at,-0.018943353
40724_at,0.028320071
40725_at,0.090477572
40726_at,-0.010457756
40727_at,0.253374936
40728_at,-0.005241712
40729_s_at,0.003892941
40730_at,0.00135358
40731_at,0.000615779
40732_at,0.007790874
40733_f_at,-0.031691111
40734_r_at,-0.007228663
40735_at,0.003010951
40736_at,0.057920808
40737_at,-0.070077004
40738_at,-0.013753679
40739_at,-0.012754711
40740_at,-0.012268151
40741_at,-0.008490172
40742_at,0.003559096
40743_at,0.036924344
40744_at,0.010503377
40745_at,0.007984918
40746_at,0.031732643
40747_at,0.013520078
40748_at,0.040959262
40749_at,0.010067484
40750_at,0.046775631
40751_at,-0.015068622
40752_at,0.002338922
40753_at,0.015928817
40754_at,0.090648283
40755_at,0.003119921
40756_at,0.062561767
40757_at,0.019941344
40758_at,0.168046513
40759_at,-0.027209742
40760_at,0.006774457
40761_at,-0.001526183
40762_g_at,-0.006635772
40763_at,0
40764_at,0.030088266
40765_at,-0.056035378
40766_at,-0.066212547
40767_at,0.04163668
40768_s_at,0.181714317
40769_r_at,0.072100087
40770_f_at,0.048362722
40771_at,0.031751046
40772_at,0.044850566
40773_at,0.073068432
40774_at,0.044778126
40775_at,-0.015703929
40776_at,0.054173481
40777_at,-0.130464136
40778_at,0.074653826
40779_at,-0.037392962
40780_at,-0.399755435
40781_at,-0.042353375
40782_at,0.11278867
40783_s_at,0.103865741
40784_at,0.156705477
40785_g_at,0.125097807
40786_at,0.0789165
40787_at,-0.008211563
40788_at,0.080820461
40789_at,0.161660809
40790_at,-0.105799242
40791_at,-0.014482309
40792_s_at,-0.137382608
40793_s_at,0.027564454
40794_at,0.029363313
40795_at,-0.038106253
40796_at,0.156304638
40797_at,-0.08589187
40798_s_at,-0.171653067
40799_at,-0.044995437
408_at,-0.135983787
40800_at,0.038845748
40801_at,0.133682321
40802_at,0.103109559
40803_at,-0.124733546
40804_at,0.057220558
40805_at,-0.065094785
40806_at,-0.007093871
40807_at,0.011610709
40808_at,0.038927928
40809_at,0.002010942
40810_at,0.066569689
40811_at,0.091000407
40812_at,-0.016057003
40813_at,-0.074557139
40814_at,0.057095189
40815_g_at,-0.051419531
40816_at,0.080840326
40817_at,0.011864461
40818_at,-0.096493356
40819_at,-0.001492626
40820_at,-0.006776002
40821_at,0.026546869
40822_at,0.081133797
40823_s_at,0.114908178
40824_at,0.055343437
40825_at,0.079664969
40826_at,0.00335056
40827_at,0.070494562
40828_at,-0.027782202
40829_at,0.001622889
40830_at,-0.009412197
40831_at,-0.01087034
40832_s_at,-0.012996412
40833_r_at,-0.031939043
40834_at,-0.127260222
40835_at,0.014597887
40836_s_at,0.017163638
40837_at,-0.000553272
40838_at,-0.078540741
40839_at,-0.250217736
40840_at,0.073355909
40841_at,-0.068136752
40842_at,0.056702866
40843_at,-4.74E-05
40844_at,0.140189982
40845_at,-0.002563705
40846_g_at,-0.000149676
40847_at,-0.0230355
40848_g_at,-0.000740939
40849_s_at,-0.019454981
40850_at,-2.49E-05
40851_r_at,-0.027127166
40852_at,-0.02430014
40853_at,-0.241298752
40854_at,0.076862777
40855_at,-0.068642186
40856_at,-0.011274077
40857_f_at,0.017844794
40858_at,0.018349093
40859_at,-0.032026799
40860_s_at,0.07710284
40861_at,-0.048769426
40862_i_at,0.080542728
40863_r_at,0.092295188
40864_at,-0.012505177
40865_at,0.161990671
40866_at,-0.061682843
40867_at,-0.008388881
40868_at,0.101743839
40869_at,0.039470333
40870_g_at,0.062346595
40871_at,0.078145236
40872_at,0.091222487
40873_at,0.003182831
40874_at,-0.020650509
40875_s_at,0.031853117
40876_at,0.008914253
40877_s_at,0.053010101
40878_f_at,0.073025377
40879_at,-0.016416743
40880_r_at,0.033445136
40881_at,0.003304503
40882_at,0.021221734
40883_at,0.013321947
40884_g_at,-0.001205028
40885_s_at,-0.074314236
40886_at,-0.006795704
40887_g_at,-0.006337704
40888_f_at,0.058364646
40889_at,0.087344516
40890_at,0.024136204
40891_f_at,0.113256597
40892_s_at,0.063199604
40893_at,-0.014354673
40894_at,0.08214711
40895_g_at,-0.00044196
40896_at,0.047342221
40897_at,0.009595462
40898_at,-0.041107222
40899_at,-0.118630982
409_at,-0.031953797
40900_at,0.171772754
40901_at,0.016123271
40902_at,0.015228754
40903_at,-0.058082349
40904_at,-0.00766564
40905_s_at,0.104589005
40906_at,-0.002739559
40907_at,0.025487528
40908_r_at,0.044552203
40909_at,0.000377058
40910_at,0.089891347
40911_at,-0.002368694
40912_s_at,-0.026638471
40913_at,-0.142940847
40914_s_at,0.031570267
40915_r_at,0.0941164
40916_at,0.279360532
40917_at,-0.001044019
40918_at,0.052219129
40919_at,0.012693039
40920_at,-0.013585752
40921_at,0.055497331
40922_at,0.025512867
40923_at,0.063638921
40924_at,0.065848061
40925_at,-0.038600769
40926_at,-0.035207539
40927_at,0.024438346
40928_at,0.004905246
40929_at,0.05973729
40930_at,0.005506528
40931_at,0.099196373
40932_at,0.019726865
40933_f_at,0.027127004
40934_at,0.03186912
40935_at,0.023802794
40936_at,-0.619748515
40937_at,-0.039344032
40938_at,0.011494669
40939_at,0.019868013
40940_at,0.037300202
40941_at,0.005624487
40942_g_at,0.028287914
40943_at,0.104575246
40944_at,0.016699699
40945_at,0.026667244
40946_at,0.084313229
40947_at,0.011804445
40948_at,0.028244096
40949_at,-0.035818577
40950_at,0.003471004
40951_at,0.053680246
40952_at,0.056539998
40953_at,-0.910870589
40954_at,-0.075049143
40955_at,0.024743074
40956_at,0.047503471
40957_at,0.086635816
40958_at,-0.002156103
40959_at,-0.001108922
40960_at,-0.019099762
40961_at,-0.087328985
40962_s_at,-0.079513717
40963_at,0.005930494
40964_at,-0.1378785
40965_at,-0.012781
40966_at,-0.218575062
40967_at,0.040692857
40968_at,-0.010164497
40969_at,0.03390167
40970_at,0.135121519
40971_at,-0.024936829
40972_at,0.020208431
40973_at,-0.13541345
40974_at,0.068033036
40975_s_at,0.008251899
40976_at,0.019740097
40977_f_at,0.111849932
40978_s_at,0.047831999
40979_at,0.009111111
40980_at,-0.037614887
40981_at,0.009206915
40982_at,0.129590397
40983_s_at,0.04340348
40984_at,0.011699863
40985_g_at,0.002364391
40986_s_at,0.001206475
40987_at,0.001019621
40988_at,0.057362513
40989_at,0.029383966
40990_at,-0.182641413
40991_at,0.105566892
40992_s_at,0.034245202
40993_r_at,0.09454293
40994_at,-0.071602944
40995_at,0.021209676
40996_s_at,-0.001505382
40997_at,0.012256501
40998_at,0.029408726
40999_at,0.000774533
410_s_at,0.094644636
41000_at,-0.406914346
41001_at,0.031405941
41002_at,-0.028143834
41003_at,-0.016371515
41004_at,-0.007361813
41005_at,0.011788726
41006_at,0.082809895
41007_at,-0.001331953
41008_at,-0.2498511
41009_at,0.082075016
41010_at,0.050244644
41011_i_at,-0.030566312
41012_r_at,0.015058376
41013_at,0.039360515
41014_s_at,-0.030656556
41015_at,-0.004653355
41016_at,0.002314114
41017_at,0.023682029
41018_at,-0.013285996
41019_at,0.057681348
41020_at,0.025517194
41021_s_at,-0.056391666
41022_r_at,-0.075042968
41023_at,0.014239697
41024_f_at,0.555079097
41025_r_at,0.297385077
41026_f_at,0.264251078
41027_at,-0.208970714
41028_at,0.023772268
41029_at,0.083492036
41030_at,0.002252632
41031_at,0.011362968
41032_at,-0.005846905
41033_at,-0.067787003
41034_s_at,0.006374271
41035_at,0.017317486
41036_at,-0.012905248
41037_at,0.049521807
41038_at,-0.012136101
41039_at,-0.036841887
41040_at,0.097774003
41041_s_at,0.048822003
41042_r_at,0.011525277
41043_at,-0.004483972
41044_at,0.084471096
41045_at,-0.043026731
41046_s_at,-0.006583484
41047_at,0.073594805
41048_at,-0.160993369
41049_at,-0.402587643
41050_at,0.05529252
41051_at,0.090739227
41052_s_at,0.005142232
41053_at,0.083767633
41054_at,0.040001563
41055_at,0.007653709
41056_at,0.014168605
41057_at,0.156267234
41058_g_at,0.163937869
41059_at,-0.010828604
41060_at,0.062408498
41061_at,-0.053910957
41062_at,0.049958677
41063_g_at,0.036549473
41064_at,-0.002839663
41065_at,0.018815954
41066_at,0.033599305
41067_at,0.051610929
41068_at,0.07351293
41069_at,0.015628142
41070_r_at,0.069720033
41071_at,0.001051429
41072_at,0.012696728
41073_at,-0.150471419
41074_at,-0.037920276
41075_at,0.005114572
41076_at,0.002333525
41077_at,-0.030497965
41078_at,-0.010374588
41079_at,0.007954811
41080_at,0.012104227
41081_at,0.061512566
41082_at,-0.007115999
41083_at,0.028481158
41084_at,0.032307258
41085_at,0.052803341
41086_at,-0.057737752
41087_at,0.007342521
41088_at,-0.00925455
41089_at,-0.041465027
41090_s_at,0.054047071
41091_at,0.005930334
41092_at,0.032397785
41093_at,0.038445483
41094_at,0.00469331
41095_at,0.04012706
41096_at,0.012440049
41097_at,0.016545036
41098_at,-0.043611015
41099_at,0.013214122
411_i_at,0.039640825
41100_at,0.026537606
41101_at,-0.03889908
41102_at,0.082502109
41103_at,0.060521934
41104_at,0.015712869
41105_s_at,-0.005405407
41106_at,0.063478364
41107_at,0.032319207
41108_at,0.004286367
41109_at,-0.045066937
41110_at,0.073400967
41111_at,0.076746631
41112_at,0.005757353
41113_at,0.055981272
41114_at,0.005942826
41115_s_at,0.003548211
41116_at,0.049002228
41117_s_at,0.000565152
41118_at,-0.012240639
41119_f_at,0.095897407
41120_at,-0.046263308
41121_at,-0.009151336
41122_at,0.052287755
41123_s_at,-0.14193035
41124_r_at,-0.069004829
41125_r_at,0.001010965
41126_at,-0.015214965
41127_at,-0.027661755
41128_at,0.09866564
41129_at,0.147419189
41130_at,0.026631123
41131_f_at,0.001361716
41132_r_at,-0.016508922
41133_at,0.013572862
41134_at,-0.022518206
41135_at,-0.005895775
41136_s_at,-0.526776132
41137_at,0.012861418
41138_at,-0.200420264
41139_at,-0.148188884
41140_at,-0.030311139
41141_at,0.067441569
41142_at,0.027824038
41143_at,-0.031309661
41144_g_at,-0.123379783
41145_at,-0.016331894
41146_at,0.028710227
41147_at,-0.025154398
41148_at,0.094497316
41149_at,0.113233461
41150_r_at,0.034887171
41151_at,-0.011994244
41152_f_at,0.012793552
41153_f_at,-0.047603622
41154_r_at,-0.050984841
41155_at,-0.071204308
41156_g_at,-0.0646233
41157_at,-0.005596419
41158_at,-0.401880277
41159_at,-0.016498293
41160_at,0.025067952
41161_at,0.049155772
41162_at,0.055516977
41163_at,0.000483253
41164_at,0.019896447
41165_g_at,-0.004285244
41166_at,0.003626342
41167_at,0.027673835
41168_at,-0.05462738
41169_at,-0.046497613
41170_at,0.006860977
41171_at,-0.041645864
41172_at,-0.022137176
41173_at,0.022519171
41174_at,-0.114466339
41175_at,-0.010809431
41176_at,-0.207485682
41177_at,-0.295192065
41178_at,0.037926602
41179_at,-0.009464683
41180_i_at,0.012052259
41181_r_at,-0.003558655
41182_at,-0.43732049
41183_at,0.012533492
41184_s_at,-0.177753423
41185_f_at,0.023494635
41186_at,-0.020619594
41187_at,0.038988468
41188_at,0.00061506
41189_at,-0.022452318
41190_at,0.000648349
41191_at,-0.491687093
41192_at,0.066847617
41193_at,-0.622427575
41194_at,0.025148506
41195_at,-0.174670882
41196_at,0.046277363
41197_at,0.028646162
41198_at,-0.095861994
41199_s_at,0.099546673
41200_at,-0.001632856
41201_at,0.000861833
41202_s_at,-0.001523882
41203_at,0.016220815
41204_s_at,-0.01392976
41205_at,0.062532663
41206_r_at,0.032184684
41207_at,-0.001532489
41208_at,0.014775246
41209_at,0.014426719
41210_at,0.053003011
41211_at,-0.004691007
41212_r_at,0.026228619
41213_at,0.018616991
41214_at,-0.518372223
41215_s_at,-0.230228329
41216_r_at,-0.053338491
41217_at,0.030161699
41218_at,0.092797595
41219_at,0.069147121
41220_at,-0.088543108
41221_at,-0.036307342
41222_at,-0.043492461
41223_at,0.081412755
41224_at,0.022260028
41225_at,-0.137330367
41226_at,-0.060035543
41227_at,-0.034083975
41228_r_at,0.172691387
41229_at,-0.078914439
41230_at,0.004044175
41231_f_at,0.028357128
41232_at,-0.000425946
41233_at,0.02872178
41234_at,0.027204018
41235_at,0.012279781
41236_at,0.068138288
41237_at,-0.765588035
41238_s_at,0.00539302
41239_r_at,-0.003704294
41240_at,0.019953968
41241_at,0.04622337
41242_at,0.185642965
41243_at,0.041878928
41244_f_at,-0.014455496
41245_at,-0.017985854
41246_at,-0.7252496
41247_at,0.017212095
41248_at,0.09281286
41249_at,0.074516031
41250_at,0.018317651
41251_at,0.099923293
41252_s_at,0.101655329
41253_s_at,0.02033129
41254_at,-0.057732923
41255_at,0.007398574
41256_at,0.01150041
41257_at,-0.012447519
41258_at,0.055150536
41259_at,0.136373922
41260_at,-0.129275001
41261_at,0.037134751
41262_at,0.001988405
41263_at,0.044706487
41264_at,-0.011090295
41265_at,0.006492038
41266_at,-0.432656484
41267_at,0.001544595
41268_g_at,0.022866788
41269_r_at,0.034795317
41270_at,0.019531894
41271_at,-0.005270636
41272_s_at,0.075245388
41273_at,-0.137684682
41274_at,-0.064883568
41275_at,-0.006105946
41276_at,0.010511275
41277_at,0.001051059
41278_at,0.051889726
41279_f_at,-0.004325709
41280_r_at,-0.00671566
41281_s_at,-0.012568673
41282_s_at,0.010765425
41283_at,0.043177055
41284_at,0.020101014
41285_at,-0.005457772
41286_at,-0.005944854
41287_s_at,-0.018501458
41288_at,-0.102635515
41289_at,-0.025367527
41290_at,0.03079179
41291_at,-0.009106261
41292_at,0.008328751
41293_at,0.009596179
41294_at,-0.225187365
41295_at,0.033908262
41296_s_at,0.130415905
41297_at,0.001180973
41298_at,0.057660451
41299_f_at,0.030066523
413_at,0.050681292
41300_s_at,-0.197984047
41301_at,-0.00702809
41302_at,0.013823215
41303_r_at,0.043421285
41304_at,-0.011179652
41305_at,-0.004363501
41306_at,0.021022635
41307_at,0.005716078
41308_at,-0.02005642
41309_g_at,-0.002704125
41310_f_at,0.024591159
41311_f_at,0.029105905
41312_r_at,0.022607159
41313_at,0.006421989
41314_at,0.049946846
41315_at,0.058114994
41316_s_at,0.07895462
41317_at,-0.192310583
41318_g_at,-0.031601004
41319_at,0.045539415
41320_s_at,-0.102194579
41321_s_at,0.019657741
41322_s_at,0.07244432
41323_at,-0.023375246
41324_g_at,-0.009451994
41325_at,0.009238516
41326_at,0.037763871
41327_at,0.000688214
41328_s_at,0.092728678
41329_at,0.055368773
41330_s_at,0.079458112
41331_at,0.011999803
41332_at,0.04192674
41333_at,0.072538646
41334_r_at,-0.005353577
41335_at,0.07894553
41336_at,0.122226007
41337_at,0.049609343
41338_at,0.063450931
41339_at,0.062384793
41340_at,0.008542915
41341_at,0.025446427
41342_at,0.183093428
41343_at,-0.028566335
41344_s_at,0.025479794
41345_at,0.025528378
41346_at,-0.067730474
41347_at,0.000501504
41348_at,-0.037398531
41349_at,0.024102265
41350_at,-0.083076265
41351_at,0.014587893
41352_at,0.085174319
41353_at,-0.090799708
41354_at,-0.290590535
41355_at,-0.053435739
41356_at,-0.053364787
41357_at,0.09174305
41358_at,-0.013760849
41359_at,0.106195602
41360_at,0.055538299
41361_at,0.012311979
41362_at,-0.386433962
41363_at,0.08603855
41364_r_at,-0.008395227
41365_at,-0.021484156
41366_at,-0.018402938
41367_at,0.006912273
41368_at,0.022750083
41369_at,0.001803161
41370_at,0.146040749
41371_at,0.117002197
41372_at,-0.035513483
41373_s_at,0.002970791
41374_at,0.035521005
41375_at,0.139879024
41376_i_at,-0.039071145
41377_f_at,-0.17075265
41378_at,-0.071249694
41379_at,-0.022480854
41380_at,0.062191498
41381_at,0.088046197
41382_at,-0.000636276
41383_at,-0.003926536
41384_at,0.053442788
41385_at,-0.281040714
41386_i_at,0.008161832
41387_r_at,-0.002934257
41388_at,0.067935967
41389_s_at,-0.091595805
41390_at,-0.037932627
41391_at,0.025670394
41392_at,0.002162369
41393_at,0.19012277
41394_at,-0.00499222
41395_at,0.004085869
41396_at,-0.056038004
41397_at,0.009031199
41398_at,0.025442155
41399_at,-0.008170469
414_at,0.020026762
41400_at,0.068656118
41401_at,-0.203025305
41402_at,-0.001296749
41403_at,0.081187718
41404_at,-0.030404525
41405_at,0.013812758
41406_at,-0.038192776
41407_at,0.064730614
41408_at,0.267251022
41409_at,0.035638982
41410_at,0.2989094
41411_at,0.193848436
41412_at,0.002737254
41413_at,-0.008269421
41414_at,-0.002438597
41415_at,0.093388451
41416_at,-0.204733172
41417_at,-0.017626427
41418_at,0.000553987
41419_at,0.037582032
41420_at,-0.065324243
41421_at,0.03396886
41422_at,0.009754184
41423_at,-0.016430955
41424_at,0.008341819
41425_at,-0.209844889
41426_at,0.050038555
41427_at,0.040947278
41428_at,0.062979743
